# tracer: nop
#
# entries-in-buffer/entries-written: 9917/9917   #P:4
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
            Xorg-1138  [005] d..3   100.552356: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   100.559123: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.559128: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   100.559141: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   100.559158: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.559170: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [004] dns5   100.567860: sched_wakeup: comm=kworker/4:0 pid=30 prio=120 target_cpu=004
          <idle>-0     [004] d..3   100.567864: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/4:0 next_pid=30 next_prio=120
     kworker/4:0-30    [004] d..3   100.567867: sched_switch: prev_comm=kworker/4:0 prev_pid=30 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   100.568396: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.568402: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   100.568427: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   100.575790: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.575794: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   100.575813: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   100.575830: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.575842: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dns4   100.579807: sched_wakeup: comm=nvgpu_channel_p pid=1151 prio=120 target_cpu=000
          <idle>-0     [000] d..3   100.579813: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=nvgpu_channel_p next_pid=1151 next_prio=120
 nvgpu_channel_p-1151  [000] d..3   100.579843: sched_switch: prev_comm=nvgpu_channel_p prev_pid=1151 prev_prio=120 prev_state=D ==> next_comm=swapper/0 next_pid=0 next_prio=120
           tau_3-2707  [003] d..3   100.583002: sched_switch: prev_comm=tau_3 prev_pid=2707 prev_prio=-1 prev_state=R ==> next_comm=tau_1 next_pid=2705 next_prio=-1
          <idle>-0     [005] dnh4   100.584472: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.584478: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   100.584508: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   100.592457: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.592462: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   100.592475: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   100.592492: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.592504: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   100.600549: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.600554: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   100.600584: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
           tau_1-2705  [003] d..3   100.603784: sched_switch: prev_comm=tau_1 prev_pid=2705 prev_prio=-1 prev_state=R ==> next_comm=tau_3 next_pid=2707 next_prio=-1
          <idle>-0     [000] dnh4   100.609123: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.609128: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   100.609141: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   100.609158: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.609170: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   100.616625: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.616631: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   100.616656: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [004] dns5   100.619813: sched_wakeup: comm=kworker/4:0 pid=30 prio=120 target_cpu=004
          <idle>-0     [004] d..3   100.619816: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/4:0 next_pid=30 next_prio=120
     kworker/4:0-30    [004] d..3   100.619819: sched_switch: prev_comm=kworker/4:0 prev_pid=30 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   100.625790: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.625795: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   100.625808: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   100.625825: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.625837: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   100.632701: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.632706: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   100.632731: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
           tau_3-2707  [003] d..3   100.639113: sched_switch: prev_comm=tau_3 prev_pid=2707 prev_prio=-1 prev_state=R ==> next_comm=tau_2 next_pid=2706 next_prio=-1
          <idle>-0     [000] dnh4   100.642457: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.642462: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   100.642475: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   100.642492: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.642504: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   100.648776: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.648781: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   100.648811: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   100.659123: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.659128: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   100.659141: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   100.659159: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.659170: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   100.664851: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.664857: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   100.664888: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [004] dns5   100.671765: sched_wakeup: comm=kworker/4:0 pid=30 prio=120 target_cpu=004
          <idle>-0     [004] d..3   100.671769: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/4:0 next_pid=30 next_prio=120
     kworker/4:0-30    [004] d..3   100.671777: sched_switch: prev_comm=kworker/4:0 prev_pid=30 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
           tau_2-2706  [003] d..3   100.675718: sched_switch: prev_comm=tau_2 prev_pid=2706 prev_prio=-1 prev_state=R ==> next_comm=tau_3 next_pid=2707 next_prio=-1
          <idle>-0     [000] dnh4   100.675790: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.675795: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   100.675808: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   100.675825: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.675837: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dns4   100.679716: sched_wakeup: comm=nvgpu_channel_p pid=1151 prio=120 target_cpu=000
          <idle>-0     [000] d..3   100.679722: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=nvgpu_channel_p next_pid=1151 next_prio=120
 nvgpu_channel_p-1151  [000] d..3   100.679750: sched_switch: prev_comm=nvgpu_channel_p prev_pid=1151 prev_prio=120 prev_state=D ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   100.680928: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.680934: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   100.680959: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
           tau_3-2707  [003] d..3   100.683001: sched_switch: prev_comm=tau_3 prev_pid=2707 prev_prio=-1 prev_state=R ==> next_comm=tau_1 next_pid=2705 next_prio=-1
          <idle>-0     [005] dns5   100.683717: sched_wakeup: comm=kworker/5:1 pid=115 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.683722: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/5:1 next_pid=115 next_prio=120
     kworker/5:1-115   [005] d..3   100.683732: sched_switch: prev_comm=kworker/5:1 prev_pid=115 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   100.692457: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.692462: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   100.692475: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   100.692492: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.692504: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [004] dns5   100.695718: sched_wakeup: comm=kworker/4:0 pid=30 prio=120 target_cpu=004
          <idle>-0     [004] d..3   100.695722: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/4:0 next_pid=30 next_prio=120
     kworker/4:0-30    [004] d..4   100.695726: sched_wakeup: comm=kworker/3:3 pid=220 prio=120 target_cpu=003
     kworker/4:0-30    [004] d..3   100.695736: sched_switch: prev_comm=kworker/4:0 prev_pid=30 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   100.697001: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.697007: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   100.697040: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
           tau_1-2705  [003] d..3   100.699697: sched_switch: prev_comm=tau_1 prev_pid=2705 prev_prio=-1 prev_state=R ==> next_comm=tau_3 next_pid=2707 next_prio=-1
          <idle>-0     [000] dnh4   100.709124: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.709128: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   100.709141: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   100.709159: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.709170: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   100.713079: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.713085: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   100.713115: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
           tau_3-2707  [003] d..3   100.719681: sched_switch: prev_comm=tau_3 prev_pid=2707 prev_prio=-1 prev_state=R ==> next_comm=kworker/3:3 next_pid=220 next_prio=120
     kworker/3:3-220   [003] d..3   100.719688: sched_switch: prev_comm=kworker/3:3 prev_pid=220 prev_prio=120 prev_state=S ==> next_comm=swapper/3 next_pid=0 next_prio=120
          <idle>-0     [004] dns5   100.723697: sched_wakeup: comm=kworker/4:0 pid=30 prio=120 target_cpu=004
          <idle>-0     [004] d..3   100.723701: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/4:0 next_pid=30 next_prio=120
     kworker/4:0-30    [004] d..3   100.723704: sched_switch: prev_comm=kworker/4:0 prev_pid=30 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   100.725790: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.725795: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   100.725807: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   100.725825: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.725836: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   100.729156: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.729162: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   100.729187: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   100.742458: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.742463: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   100.742475: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   100.742493: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.742504: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dns5   100.743655: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
          <idle>-0     [000] d..3   100.743661: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.743666: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   100.745231: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.745237: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   100.745261: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   100.759124: sched_wakeup: comm=irq/69-15210000 pid=113 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.759129: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/69-15210000 next_pid=113 next_prio=49
 irq/69-15210000-113   [000] d..4   100.759142: sched_wakeup: comm=kworker/0:2 pid=244 prio=120 target_cpu=000
 irq/69-15210000-113   [000] d..3   100.759159: sched_switch: prev_comm=irq/69-15210000 prev_pid=113 prev_prio=49 prev_state=S ==> next_comm=kworker/0:2 next_pid=244 next_prio=120
     kworker/0:2-244   [000] d..3   100.759171: sched_switch: prev_comm=kworker/0:2 prev_pid=244 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [005] dnh4   100.761306: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.761312: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
            Xorg-1138  [005] d..3   100.761336: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          <idle>-0     [004] dnh4   100.770483: sched_wakeup: comm=gnome-terminal- pid=2435 prio=120 target_cpu=004
          <idle>-0     [004] d..3   100.770489: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=gnome-terminal- next_pid=2435 next_prio=120
 gnome-terminal--2435  [004] d..4   100.770845: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.770849: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
 gnome-terminal--2435  [004] d..3   100.770866: sched_switch: prev_comm=gnome-terminal- prev_pid=2435 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
            Xorg-1138  [005] d..4   100.770941: sched_wakeup: comm=compiz pid=2040 prio=120 target_cpu=004
          <idle>-0     [004] d..3   100.770946: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=compiz next_pid=2040 next_prio=120
            Xorg-1138  [005] d..3   100.771042: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
          compiz-2040  [004] d..3   100.771062: sched_switch: prev_comm=compiz prev_pid=2040 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
          <idle>-0     [000] d.h4   100.771273: sched_wakeup: comm=irq/62-host_syn pid=61 prio=49 target_cpu=003
          <idle>-0     [003] d..3   100.771276: sched_switch: prev_comm=swapper/3 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/62-host_syn next_pid=61 next_prio=49
 irq/62-host_syn-61    [003] d..4   100.771288: sched_wakeup: comm=kworker/u12:2 pid=116 prio=120 target_cpu=004
          <idle>-0     [004] d..3   100.771292: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/u12:2 next_pid=116 next_prio=120
   kworker/u12:2-116   [004] d..4   100.771298: sched_wakeup: comm=nvgpu_channel_p pid=1151 prio=120 target_cpu=000
          <idle>-0     [000] d..3   100.771302: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=nvgpu_channel_p next_pid=1151 next_prio=120
   kworker/u12:2-116   [004] d..3   100.771303: sched_switch: prev_comm=kworker/u12:2 prev_pid=116 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
 irq/62-host_syn-61    [003] d..3   100.771310: sched_switch: prev_comm=irq/62-host_syn prev_pid=61 prev_prio=49 prev_state=S ==> next_comm=swapper/3 next_pid=0 next_prio=120
 nvgpu_channel_p-1151  [000] d..3   100.771311: sched_switch: prev_comm=nvgpu_channel_p prev_pid=1151 prev_prio=120 prev_state=D ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [004] dnh4   100.772110: sched_wakeup: comm=compiz pid=2040 prio=120 target_cpu=004
          <idle>-0     [004] d..3   100.772115: sched_switch: prev_comm=swapper/4 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=compiz next_pid=2040 next_prio=120
          compiz-2040  [004] d..4   100.772140: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.772143: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
          <idle>-0     [000] dnh4   100.772206: sched_wakeup: comm=irq/73-gk20a_st pid=117 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.772211: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/73-gk20a_st next_pid=117 next_prio=49
            Xorg-1138  [005] d..3   100.772233: sched_switch: prev_comm=Xorg prev_pid=1138 prev_prio=120 prev_state=S ==> next_comm=swapper/5 next_pid=0 next_prio=120
 irq/73-gk20a_st-117   [000] d..3   100.772234: sched_switch: prev_comm=irq/73-gk20a_st prev_pid=117 prev_prio=49 prev_state=D ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0     [000] dnh4   100.772254: sched_wakeup: comm=irq/73-gk20a_st pid=117 prio=49 target_cpu=000
          <idle>-0     [000] d..3   100.772260: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/73-gk20a_st next_pid=117 next_prio=49
 irq/73-gk20a_st-117   [000] d..3   100.772265: sched_switch: prev_comm=irq/73-gk20a_st prev_pid=117 prev_prio=49 prev_state=D ==> next_comm=swapper/0 next_pid=0 next_prio=120
          compiz-2040  [004] d..4   100.772271: sched_wakeup: comm=Xorg pid=1138 prio=120 target_cpu=005
          <idle>-0     [005] d..3   100.772274: sched_switch: prev_comm=swapper/5 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=Xorg next_pid=1138 next_prio=120
          compiz-2040  [004] d..3   100.772277: sched_switch: prev_comm=compiz prev_pid=2040 prev_prio=120 prev_state=S ==> next_comm=swapper/4 next_pid=0 next_prio=120
